,delay
6330,4.809497316
6331,6.73374832
6332,6.212676043
6333,4.854375267
6334,4.844679528
6335,5.059820209
6336,4.840468788
6337,6.680639413
6338,5.019504704
6339,4.852441186
6340,4.852451044
6341,6.621200434
6342,5.104436222
6343,6.27632167
6344,6.79345996
6345,4.795582335
6346,4.91704155
6347,4.918565236
6348,5.133989872
6349,6.552958005
6350,7.340813028
6351,6.310113139
6352,7.251794727
6353,6.848702547
6354,6.805619123
6355,5.204315608
6356,6.824859292
6357,6.285378653
6358,4.938664905
6359,6.570164347
6360,6.845777109
6361,5.105509886
6362,5.28704554
6363,5.291571176
6364,7.127368352
6365,7.364923988
6366,5.114656182
6367,6.82072656
6368,6.302256341
6369,7.245224018
6370,6.838273005
6371,6.866015456
6372,6.832540099
6373,6.832589892
6374,6.800606785
6375,5.169191049
6376,4.954341759
6377,6.870846966
6378,5.299736399
6379,4.964856268
6380,4.975459876
6381,6.497920728
6382,4.912174065
6383,5.235143415
6384,4.960851212
6385,6.359043519
6386,5.239025055
6387,4.969143618
6388,4.869989394
6389,6.607168838
6390,4.991817636
6391,6.868884158
6392,5.26026048
6393,5.327820407
6394,5.253608018
6395,4.989269565
6396,4.991594466
6397,4.990312437
6398,4.990648427
6399,6.878095884
6400,4.994146793
6401,6.842320608
6402,6.041299552
6403,6.626282759
6404,4.936509455
6405,4.998272667
6406,5.12974195
6407,5.13894515
6408,5.340447785
6409,5.150153991
6410,4.996689278
6411,4.997344242
6412,5.162434388
6413,4.894495298
6414,4.998939315
6415,5.004127756
6416,5.00541586
6417,5.010566799
6418,5.162895939
6419,5.009296818
6420,5.0095325
6421,6.838924794
6422,5.23178265
6423,6.921435972
6424,5.013832327
6425,5.231847027
6426,6.930581995
6427,5.361559345
6428,6.660433198
6429,5.014627561
6430,5.185686385
6431,5.033577977
6432,7.438121334
6433,6.930048442
6434,6.905705697
6435,5.020219691
6436,6.892903158
6437,6.836252368
6438,6.376077046
6439,5.243648999
6440,6.944352881
6441,5.042819325
6442,6.957403196
6443,5.041741154
6444,6.083503189
6445,5.297273948
6446,5.031190849
6447,5.032078452
6448,5.300395452
6449,6.80677274
6450,6.68107213
6451,5.049532552
6452,5.217776471
6453,6.836015614
6454,6.408279325
6455,5.056262063
6456,5.064996132
6457,5.005902099
6458,5.063977281
6459,6.417913281
6460,6.419035517
6461,6.421679537
6462,6.880220724
6463,6.596644652
6464,6.457576887
6465,5.08604088
6466,6.951270939
6467,7.485526852
6468,6.97873275
6469,5.071586251
6470,6.713028176
6471,5.237168142
6472,5.286065552
6473,5.414034634
6474,6.571146902
6475,5.084672327
6476,5.072000158
6477,5.071237813
6478,5.287220017
6479,6.878174167
6480,6.882667775
6481,7.479218982
6482,6.979448581
6483,7.479442108
6484,6.885735821
6485,6.961791
6486,6.427188215
6487,6.9803306
6488,7.480797207
6489,5.342361059
6490,6.948024108
6491,7.492592269
6492,7.680173404
6493,7.481155996
6494,5.080866909
6495,5.075449574
6496,5.073601758
6497,4.976905671
6498,5.096218239
6499,6.580520398
6500,5.072881672
6501,5.427400045
6502,5.427644007
6503,5.249315949
6504,5.238051371
6505,5.303808895
6506,5.357448604
6507,5.433683018
6508,5.091987133
6509,6.48053179
6510,5.434969953
6511,5.256742892
6512,5.089881016
6513,6.981963058
6514,8.784834546
6515,5.094668206
6516,7.511579754
6517,6.99818051
6518,7.009521502
6519,8.805352272
6520,5.440403896
6521,5.373984053
6522,5.36467587
6523,6.949546437
6524,6.485355052
6525,5.323939478
6526,5.275948003
6527,5.108463228
6528,5.12351507
6529,5.276242934
6530,5.108916455
6531,5.120996137
6532,6.454004857
6533,5.45234276
6534,5.110306299
6535,5.107588649
6536,5.110857951
6537,5.097186021
6538,5.109420506
6539,5.324113535
6540,5.123816057
6541,5.109186208
6542,5.104476035
6543,5.121109142
6544,6.944702675
6545,7.020084342
6546,5.100646881
6547,5.005251656
6548,5.452634804
6549,5.121815548
6550,5.262079902
6551,5.124516485
6552,6.895450941
6553,5.122724054
6554,5.275457641
6555,5.005383541
6556,6.924586616
6557,6.499186041
6558,5.121724621
6559,5.276645811
6560,5.101387269
6561,5.279667319
6562,5.127544212
6563,5.109307872
6564,5.127839849
6565,5.115819816
6566,5.114973338
6567,5.113832452
6568,5.056029786
6569,6.989859124
6570,5.280288753
6571,5.460311576
6572,5.54343701
6573,5.114854265
6574,5.114372847
6575,6.462140049
6576,5.459734969
6577,5.389979515
6578,5.139153262
6579,5.125212615
6580,5.294131408
6581,7.045615394
6582,5.110455418
6583,6.956256646
6584,5.294388382
6585,5.130968963
6586,5.143464497
6587,5.14642357
6588,5.301510993
6589,5.149348943
6590,5.127968763
6591,5.134802678
6592,5.305477119
6593,5.034207589
6594,7.557153458
6595,7.047117233
6596,6.92712676
6597,7.546558556
6598,7.062398396
6599,6.926031983
6600,6.968365018
6601,6.92611441
6602,7.057722459
6603,5.139454286
6604,6.494210174
6605,6.94583535
6606,7.057814678
6607,5.305452781
6608,7.543723731
6609,5.408632537
6610,7.053896819
6611,7.471767919
6612,7.544913519
6613,7.016701804
6614,8.073649915
6615,5.311297712
6616,7.056078458
6617,5.134288223
6618,5.040494682
6619,5.298622739
6620,6.776406844
6621,6.777581782
6622,8.001951176
6623,5.490431521
6624,5.170247165
6625,5.501727108
6626,5.152215401
6627,5.318962787
6628,5.341896193
6629,5.339707686
6630,5.071293233
6631,5.342308057
6632,6.992553286
6633,5.165260418
6634,5.168767057
6635,5.438964053
6636,5.169692294
6637,7.06436117
6638,5.345086429
6639,5.178986632
6640,7.068758392
6641,7.090614051
6642,5.184022087
6643,7.072220915
6644,5.354096622
6645,5.188392356
6646,7.118973765
6647,7.116581739
6648,6.825169218
6649,7.37606683
6650,5.462948587
6651,7.11289287
6652,7.013647303
6653,5.199214687
6654,5.188878024
6655,6.73470259
6656,7.38717428
6657,7.092078042
6658,5.373867239
6659,6.603465374
6660,5.207947794
6661,7.090409775
6662,7.510552831
6663,5.383151705
6664,5.384140354
6665,5.214719831
6666,5.382947198
6667,7.631997486
6668,7.114345524
6669,5.221724822
6670,5.227779329
6671,5.571327084
6672,5.495141655
6673,5.123803496
6674,5.219840326
6675,5.216710005
6676,7.14950584
6677,7.14582676
6678,5.591475202
6679,5.240825986
6680,5.271690667
6681,5.43269219
6682,5.270433261
6683,5.545929732
6684,5.28138103
6685,5.543999285
6686,5.491882687
6687,5.492027672
6688,5.444464186
6689,6.666128512
6690,5.443828993
6691,7.202615111
6692,7.113990456
6693,5.569027557
6694,5.325191378
6695,5.454690165
6696,5.31474684
6697,5.323016867
6698,5.321648262
6699,5.322681113
6700,5.269758344
6701,7.215951878
6702,7.241858034
6703,5.328153952
6704,7.2207165
6705,5.352925177
6706,7.188041085
6707,5.615151185
6708,5.531725604
6709,6.7141393
6710,5.375373969
6711,5.272645159
6712,5.721844111
6713,5.397501067
6714,5.377327171
6715,6.730817384
6716,5.586027334
6717,6.805982094
6718,5.421718211
6719,5.421550653
6720,5.441371142
6721,5.602714852
6722,7.347064796
6723,5.808842481
6724,5.810016953
6725,5.363319075
6726,7.342159047
6727,5.469652161
6728,8.984806592
6729,7.111065791
6730,7.38399628
6731,7.886317456
6732,5.490610917
6733,5.506795707
6734,5.495492925
6735,7.677779684
6736,5.668686234
6737,5.717267674
6738,5.845612775
6739,5.69246964
6740,5.882585674
6741,5.532492153
6742,5.706011052
6743,5.549281326
6744,5.547618252
6745,5.892414024
6746,5.547868067
6747,5.713711472
6748,5.536434204
6749,7.878060291
6750,5.548349751
6751,5.765269712
6752,5.564010563
6753,5.548590334
6754,5.445715708
6755,5.566059534
6756,7.970140597
6757,7.49044205
6758,5.562115613
6759,7.447829819
6760,7.474065108
6761,7.444387297
6762,7.977756884
6763,7.98211936
6764,8.167298962
6765,7.817760822
6766,7.978028308
6767,7.646642342
6768,7.447505153
6769,7.9651392
6770,7.470272762
6771,7.510688583
6772,7.394972144
6773,7.38134186
6774,7.820964045
6775,7.493681677
6776,8.776490361
6777,7.481826958
6778,8.421438696
6779,7.352755005
6780,7.983247719
6781,7.983835704
6782,7.452330303
6783,9.289119972
6784,7.391131539
6785,7.480168136
6786,7.478161956
6787,9.289226138
6788,7.196902138
6789,9.278489808
6790,7.863973233
6791,7.391517096
6792,7.093877994
6793,7.353999919
6794,7.483637058
6795,8.173643201
6796,9.26172882
6797,7.748634962
6798,5.567814235
6799,5.911970492
6800,7.987392389
6801,7.976060482
6802,7.658001287
6803,7.445499796
6804,6.927135897
6805,7.397951399
6806,7.461898532
6807,7.465250275
6808,7.484993133
6809,7.452094735
6810,6.96572283
6811,7.539387436
6812,7.366761317
6813,7.483891698
6814,8.001523545
6815,5.61088904
6816,9.321082093
6817,6.950417287
6818,8.253105502
6819,8.005330645
6820,7.515617539
6821,8.022699712
6822,7.546440754
6823,8.007033171
6824,7.783246624
6825,7.454761988
6826,7.235211036
6827,7.391618555
6828,7.373407705
6829,7.105247447
6830,7.516251037
6831,6.655890307
6832,5.773455064
6833,7.391370054
6834,8.481111753
6835,8.81753145
6836,7.51823494
6837,7.867257666
6838,9.06541114
6839,7.494423112
6840,7.479072593
6841,7.381063321
6842,7.242510978
6843,7.792124969
6844,7.429240307
6845,7.561672038
6846,8.028083909
6847,7.922110895
6848,8.042001408
6849,5.641624654
6850,8.035788981
6851,7.714975475
6852,7.446359661
6853,8.036265734
6854,7.016595766
6855,6.986800447
6856,7.507769321
6857,7.284148315
6858,7.477001357
6859,5.930697555
6860,5.645146388
6861,7.463952424
6862,5.65318454
6863,8.068739259
6864,5.869661265
6865,7.502108648
6866,7.481155186
6867,7.555474065
6868,7.572457522
6869,7.61063169
6870,7.606761938
6871,8.483813208
6872,8.093424582
6873,8.278641163
6874,7.927491751
6875,8.011120805
6876,8.099627298
6877,8.023053649
6878,5.689689138
6879,5.709099902
6880,7.04787418
6881,7.579449478
6882,7.078347687
6883,5.909394846
6884,7.5635562
6885,7.480239925
6886,5.634192282
6887,7.194250877
6888,5.695742784
6889,7.504322643
6890,8.110987054
6891,8.110021083
6892,7.477750178
6893,8.626306207
6894,5.697240463
6895,7.610254331
6896,7.551840835
6897,7.093588884
6898,8.123833523
6899,5.87037371
6900,7.334653797
6901,5.717225534
6902,7.615633093
6903,6.04811303
6904,7.593616013
6905,8.910797463
6906,7.337675366
6907,5.923357676
6908,8.585065634
6909,7.062236262
6910,5.973429312
6911,5.976897966
6912,8.033306008
6913,8.011333007
6914,7.893072288
6915,9.174672309
6916,8.12964637
6917,5.712556671
6918,7.605899885
6919,7.595582456
6920,7.11535048
6921,5.727051493
6922,5.727513982
6923,5.72716282
6924,7.084619054
6925,6.072768389
6926,5.626403031
6927,7.603451934
6928,5.747584536
6929,8.042361947
6930,5.739477242
6931,6.089212798
6932,5.745453488
6933,5.745534945
6934,5.910741999
6935,7.099576188
6936,8.1622168
6937,7.630416541
6938,5.776108643
6939,6.039537063
6940,7.954988257
6941,5.786733165
6942,5.772884475
6943,5.787041109
6944,7.159808935
6945,5.766818482
6946,5.787377738
6947,7.659527188
6948,5.775428734
6949,5.777257757
6950,7.168743102
6951,5.784033668
6952,6.125505919
6953,5.774266491
6954,7.704493984
6955,7.574982888
6956,5.966625506
6957,5.803787234
6958,5.805041744
6959,5.945902402
6960,6.019930193
6961,5.819483916
6962,5.804869336
6963,5.804940241
6964,8.661156837
6965,5.717943859
6966,5.815252786
6967,5.989410627
6968,5.975408759
6969,5.84902777
6970,7.615070859
6971,7.728803878
6972,5.852046858
6973,5.84899399
6974,6.003503216
6975,6.117493097
6976,6.06700799
6977,5.853299621
6978,7.768164
6979,7.740653137
6980,5.844921898
6981,7.244131691
6982,7.67367104
6983,7.765715738
6984,6.022312076
6985,5.859807361
6986,5.874732449
6987,7.765342784
6988,5.859842805
6989,5.85994034
6990,7.795744042
6991,6.203650955
6992,7.746104285
6993,7.766703374
6994,6.075618116
6995,8.266815091
6996,7.75061961
6997,5.859413071
6998,8.265657723
6999,6.205801669
7000,5.994060698
7001,6.127125247
7002,8.269967833
7003,6.920012942
7004,5.881823216
7005,5.868667181
7006,5.865715965
7007,6.011640316
7008,5.775499609
7009,6.222654033
7010,6.147142979
7011,7.270773933
7012,7.701819438
7013,6.052805895
7014,5.886422874
7015,5.89742908
7016,7.529286858
7017,7.80728821
7018,7.724565914
7019,5.894375411
7020,7.789050934
7021,7.775252302
7022,6.169991157
7023,7.788768533
7024,6.247688132
7025,6.171413119
7026,7.789651691
7027,5.904882682
7028,7.433501603
7029,7.795542087
7030,6.076091169
7031,5.910818991
7032,6.127077704
7033,5.912651458
7034,5.911935539
7035,5.808411433
7036,5.924296527
7037,7.794575331
7038,5.924716235
7039,6.079657569
7040,7.800587403
7041,6.177775517
7042,6.177494356
7043,5.922894548
7044,8.330247422
7045,7.835571828
7046,8.328174544
7047,8.326899924
7048,7.710567638
7049,5.91749644
7050,5.937871804
7051,5.936056232
7052,6.191242372
7053,5.922198907
7054,5.925751595
7055,6.088531896
7056,5.917941607
7057,5.924087827
7058,5.939665703
7059,5.939454001
7060,6.140266771
7061,5.925720703
7062,5.923907398
7063,5.938345453
7064,6.140218523
7065,5.913996422
7066,5.920078615
7067,5.917352849
7068,5.911385949
7069,7.308626393
7070,7.707435816
7071,5.922575998
7072,6.193914996
7073,6.091096325
7074,6.142509935
7075,5.926509412
7076,5.913166918
7077,6.2710439
7078,5.941160106
7079,7.755054708
7080,8.343692558
7081,7.800554189
7082,7.779497413
7083,8.346357895
7084,7.837764009
7085,7.755987779
7086,7.843044227
7087,8.332172305
7088,7.281634154
7089,5.925423852
7090,7.842170139
7091,5.952158585
7092,7.712631047
7093,5.936334022
7094,6.105225272
7095,5.93764437
7096,5.9375402
7097,6.21567314
7098,5.939072877
7099,5.820433496
7100,5.932026456
7101,5.940790382
7102,7.294561545
7103,5.942222352
7104,6.208094413
7105,7.726417412
7106,7.813356561
7107,7.570823326
7108,6.10566118
7109,7.443224604
7110,7.792186616
7111,5.942494981
7112,5.944448559
7113,6.21025946
7114,6.11253246
7115,5.944341439
7116,6.112294571
7117,6.112555554
7118,5.957942064
7119,7.721190925
7120,5.935503972
7121,7.316801386
7122,7.791149791
7123,6.179080793
7124,7.309048375
7125,5.85933839
7126,7.781564942
7127,6.307904332
7128,5.975790742
7129,6.116784189
7130,5.860040912
7131,7.779722916
7132,6.231202505
7133,6.229245069
7134,6.128771038
7135,5.964556262
7136,6.132718273
7137,5.964291327
7138,5.963940453
7139,6.133604646
7140,5.981195804
7141,6.310046259
7142,5.958961647
7143,5.964434395
7144,5.965404327
7145,6.145016126
7146,5.980816887
7147,5.9967618
7148,5.862886417
7149,5.98065256
7150,6.134585112
7151,5.971306335
7152,5.982198655
7153,6.199189476
7154,7.613491644
7155,5.985243398
7156,5.985636049
7157,5.982787798
7158,6.327608625
7159,5.984488956
7160,6.14899914
7161,5.977810842
7162,6.137663573
7163,8.596076407
7164,7.76401267
7165,6.162729267
7166,7.869958473
7167,5.997826822
7168,7.350647872
7169,7.811577413
7170,7.787985094
7171,6.015520463
7172,6.231239206
7173,6.230751773
7174,7.362299637
7175,6.359749903
7176,6.181729767
7177,7.844891618
7178,6.02149235
7179,6.364134226
7180,6.285301613
7181,7.655579759
7182,8.443666263
7183,9.503404017
7184,8.443566687
7185,7.952084641
7186,7.411282573
7187,6.038841783
7188,6.037846922
7189,6.191837061
7190,6.291585932
7191,6.190563748
7192,6.189086509
7193,6.240464479
7194,8.882327543
7195,6.019477605
7196,6.190472488
7197,9.737186713
7198,6.023005986
7199,6.031017208
7200,6.248263763
7201,6.197407002
7202,5.928990956
7203,8.437410507
7204,6.033905675
7205,8.639230105
7206,7.916668975
7207,7.380923256
7208,6.051889056
7209,7.952388376
7210,8.457640582
7211,7.925659499
7212,9.242040038
7213,7.949156936
7214,7.923917567
7215,7.887972731
7216,8.444266156
7217,7.889286885
7218,7.091424831
7219,6.253474459
7220,7.943535835
7221,7.912430601
7222,8.355643515
7223,5.979610338
7224,7.953221991
7225,7.851697035
7226,9.24602015
7227,7.396541822
7228,6.309801648
7229,7.893613051
7230,7.430416553
7231,7.430528962
7232,8.459340661
7233,7.85506491
7234,7.993548805
7235,7.430812656
7236,6.044706245
7237,6.261895868
7238,7.832431891
7239,8.224611337
7240,7.951677592
7241,7.862928554
7242,7.434605119
7243,7.986135415
7244,7.859735218
7245,8.311931957
7246,7.954178302
7247,7.401410216
7248,7.869162321
7249,6.220073621
7250,7.869722213
7251,8.658695091
7252,7.877429743
7253,8.470758942
7254,7.904180297
7255,6.047701616
7256,7.870730717
7257,9.516446986
7258,7.944322659
7259,7.961774572
7260,7.411080832
7261,6.056627749
7262,7.908064603
7263,5.953088669
7264,6.05951107
7265,8.466968076
7266,8.011665935
7267,7.904068773
7268,6.239004239
7269,7.946198318
7270,7.85827591
7271,6.240479936
7272,7.885145751
7273,7.884874344
7274,6.241872702
7275,7.989415551
7276,8.002504736
7277,8.030783881
7278,8.398404267
7279,7.608890627
7280,7.867977068
7281,6.42730622
7282,7.990633184
7283,7.902889706
7284,7.610855677
7285,8.383181009
7286,9.303133909
7287,6.309021727
7288,6.106300841
7289,6.094012072
7290,6.081397449
7291,6.093353335
7292,6.097341098
7293,6.037383561
7294,7.916126608
7295,7.729263961
7296,8.019766211
7297,7.932120216
7298,7.72997102
7299,6.096429467
7300,8.515838468
7301,8.911444678
7302,6.11280078
7303,6.219059265
7304,6.253681105
7305,6.102820435
7306,6.041285647
7307,6.041297277
7308,7.973995449
7309,8.007673722
7310,5.998093747
7311,6.114103899
7312,6.268606389
7313,7.991644597
7314,6.11904623
7315,8.039873448
7316,7.457398232
7317,7.49087535
7318,6.450324215
7319,7.460760437
7320,6.095804006
7321,6.119339273
7322,6.102819608
7323,6.322872877
7324,6.100070377
7325,7.459924999
7326,7.95610652
7327,8.513748697
7328,6.275725368
7329,6.13101712
7330,7.988679953
7331,7.934302287
7332,8.052668892
7333,7.96774538
7334,8.03152271
7335,7.746095705
7336,7.926648262
7337,6.379838376
7338,6.281242337
7339,7.932238187
7340,6.012435812
7341,7.46343762
7342,8.295093404
7343,6.105543982
7344,8.004959695
7345,6.332088458
7346,6.128883056
7347,6.460809699
7348,7.932764785
7349,8.020986076
7350,8.064744447
7351,6.109821125
7352,6.012793525
7353,6.118344966
7354,6.117163441
7355,6.460027037
7356,8.002498913
7357,8.002190026
7358,7.942502179
7359,6.396478491
7360,8.311480231
7361,7.762966608
7362,7.479172081
7363,7.94341547
7364,7.919324293
7365,8.021602459
7366,8.538913289
7367,8.537438771
7368,8.015769197
7369,9.594824435
7370,7.490469641
7371,8.043498699
7372,8.06366558
7373,8.53771689
7374,8.052062201
7375,8.560785636
7376,8.558745558
7377,7.991492592
7378,8.024399216
7379,8.027889504
7380,6.490646796
7381,8.061516054
7382,8.058197201
7383,8.323764521
7384,7.535892042
7385,9.613289859
7386,7.786632162
7387,8.098516913
7388,6.440470122
7389,8.057795951
7390,6.187791808
7391,6.517653534
7392,6.188122708
7393,6.38839189
7394,6.174769012
7395,6.167004553
7396,6.172834688
7397,6.516872374
7398,6.340194426
7399,8.579214744
7400,6.340972825
7401,8.059590656
7402,6.445739414
7403,8.784058809
7404,7.94760153
7405,6.523248234
7406,8.582333349
7407,8.059796268
7408,8.09728624
7409,8.035367711
7410,8.071916046
7411,8.608197753
7412,8.59207301
7413,6.356850057
7414,7.5379173
7415,8.60932053
7416,7.543288051
7417,8.113513193
7418,8.015675817
7419,8.082071365
7420,8.105112409
7421,8.097139594
7422,6.359492001
7423,8.043998221
7424,6.132221246
7425,8.096006509
7426,8.069712415
7427,7.580880761
7428,6.091852037
7429,7.548909104
7430,8.006029885
7431,8.599444369
7432,7.542090169
7433,8.013303384
7434,8.013527337
7435,8.008127746
7436,7.54987468
7437,8.604578279
7438,8.1028449
7439,8.11010876
7440,7.984542233
7441,8.050306546
7442,8.114424378
7443,8.623210814
7444,7.833330395
7445,9.66305491
7446,8.054279866
7447,7.55824746
7448,8.129233243
7449,8.808657613
7450,8.122123194
7451,8.61620598
7452,8.0911737
7453,8.115739286
7454,7.841768451
7455,8.062510209
7456,8.096510822
7457,8.630714243
7458,8.095422992
7459,8.032616974
7460,8.621801147
7461,8.13106787
7462,8.091180028
7463,8.147131963
7464,8.621449886
7465,8.102035037
7466,7.573208957
7467,7.606873351
7468,8.135280028
7469,8.071751764
7470,8.092776822
7471,6.390395292
7472,8.097437432
7473,8.07653655
7474,8.107459947
7475,8.113273965
7476,8.631335939
7477,7.856498827
7478,8.011636369
7479,8.042264073
7480,8.11464285
7481,7.856470526
7482,8.405941286
7483,7.85772505
7484,8.077979502
7485,8.045484563
7486,8.116322519
7487,8.144291453
7488,8.632443466
7489,9.950606871
7490,8.052221156
7491,8.079035362
7492,8.52870991
7493,8.11974644
7494,6.503998291
7495,6.23985541
7496,8.846005933
7497,8.326274445
7498,8.126202105
7499,8.658253512
7500,8.14767358
7501,8.146556794
7502,8.649680556
7503,8.093910556
7504,8.12842518
7505,6.458779554
7506,8.029740786
7507,8.012315491
7508,8.148628534
7509,8.05993291
7510,6.247533848
7511,8.136510077
7512,8.137674892
7513,8.137287704
7514,8.122511033
7515,8.13165681
7516,8.131970477
7517,8.157491491
7518,7.604735273
7519,6.250590548
7520,8.197824803
7521,8.666421158
7522,8.065808547
7523,8.136803154
7524,8.165905003
7525,8.165065315
7526,6.26511743
7527,8.055569002
7528,8.035634558
7529,6.592716629
7530,8.171019941
7531,9.709221448
7532,8.131200172
7533,8.10832192
7534,9.132975619
7535,8.139879288
7536,6.421960227
7537,8.162974102
7538,6.600916915
7539,6.259477323
7540,8.660806445
7541,8.081812296
7542,8.089353441
7543,8.185990603
7544,8.170169019
7545,8.17296958
7546,8.344803209
7547,8.166159709
7548,9.110110407
7549,6.539238393
7550,8.035149487
7551,8.172689483
7552,8.145824887
7553,9.190278407
7554,8.176054392
7555,8.178120572
7556,8.676259198
7557,6.261109499
7558,8.677690919
7559,8.04650284
7560,9.766160485
7561,7.645467693
7562,7.892293256
7563,9.068632928
7564,6.604322704
7565,8.517351779
7566,8.439238507
7567,8.677433612
7568,8.112499563
7569,8.112678258
7570,9.720066949
7571,6.257153039
7572,9.984194424
7573,9.984193778
7574,8.135401096
7575,8.150092574
7576,8.183442986
7577,7.648967224
7578,6.426440459
7579,7.615834625
7580,6.263445924
7581,8.045312933
7582,9.472851033
7583,8.167022744
7584,8.045442977
7585,8.145361358
7586,8.667052503
7587,8.559797501
7588,7.894114659
7589,6.607728057
7590,6.383666108
7591,8.17881185
7592,8.139499606
7593,7.65637105
7594,8.180859403
7595,8.450046524
7596,9.74612241
7597,8.097459444
7598,8.68652963
7599,8.672890639
7600,8.684909555
7601,9.992568329
7602,8.673253117
7603,8.072213631
7604,8.674409398
7605,8.564198135
7606,6.272077132
7607,8.202827831
7608,8.186689711
7609,8.18630477
7610,8.163323662
7611,7.801139376
7612,6.187729336
7613,7.817629553
7614,7.92258452
7615,6.635255969
7616,8.205490206
7617,7.649031769
7618,8.178433917
7619,8.061945993
7620,6.516758692
7621,9.780543473
7622,7.648498509
7623,7.800902361
7624,8.214432248
7625,8.077315835
7626,6.519432359
7627,6.331879715
7628,8.75256369
7629,6.49777905
7630,8.248243248
7631,6.321155616
7632,6.500280698
7633,6.331992614
7634,7.723253387
7635,8.143385197
7636,8.219795377
7637,8.736497353
7638,8.120076659
7639,8.23915672
7640,8.144109749
7641,8.757773916
7642,6.486357965
7643,8.161373338
7644,8.737652721
7645,6.600648906
7646,6.486573038
7647,8.2145697
7648,7.387085897
7649,8.150784402
7650,8.276823345
7651,7.720539424
7652,8.249270464
7653,8.25508626
7654,8.248526626
7655,8.151675164
7656,8.157025906
7657,8.248937895
7658,6.334882181
7659,6.320900859
7660,9.144700764
7661,8.16297857
7662,6.498455962
7663,6.321733913
7664,8.220721266
7665,7.863100489
7666,6.332844365
7667,8.641103504
7668,8.167293262
7669,7.973532971
7670,8.216851714
7671,6.345403815
7672,6.285873331
7673,8.173786467
7674,6.613048779
7675,8.232994558
7676,8.153631371
7677,8.130602065
7678,8.235521024
7679,8.750140045
7680,6.691038402
7681,8.259507663
7682,6.692120375
7683,8.754063659
7684,8.25803285
7685,8.240598039
7686,6.364392953
7687,6.519166057
7688,9.564450986
7689,6.35721938
7690,7.702258656
7691,8.266217184
7692,8.135453711
7693,6.455421124
7694,8.239721904
7695,8.278621708
7696,8.303375553
7697,8.217705503
7698,8.010317332
7699,7.732626089
7700,6.394210795
7701,6.54690318
7702,8.15443335
7703,7.735539708
7704,8.266137049
7705,8.15481012
7706,6.513020466
7707,7.734541461
7708,8.263764845
7709,7.765843289
7710,8.805705126
7711,6.334708064
7712,8.033008716
7713,6.41049232
7714,6.422418542
7715,6.415472309
7716,7.777519794
7717,8.253528842
7718,6.425651353
7719,6.427409563
7720,6.59367067
7721,7.965745077
7722,8.225529083
7723,6.604011093
7724,6.655313676
7725,6.440571093
7726,6.447669858
7727,8.706796919
7728,8.354923812
7729,10.173002789
7730,6.666348
7731,6.728700311
7732,6.466519549
7733,6.623632346
7734,7.826424823
7735,6.483331511
7736,6.62525068
7737,7.830453793
7738,6.487190576
7739,6.500776061
7740,6.702703225
7741,8.340770054
7742,6.70496139
7743,6.501763821
7744,8.294645322
7745,6.404247455
7746,8.921318902
7747,6.660093176
7748,6.861438499
7749,6.78549258
7750,6.518800741
7751,6.532403368
7752,6.685023486
7753,7.909449578
7754,6.51841917
7755,8.384375178
7756,8.347994108
7757,6.803073777
7758,8.305830576
7759,6.752725546
7760,8.169246599
7761,6.882212695
7762,6.7038983
7763,6.540629767
7764,6.545997688
7765,6.441295838
7766,6.832492963
7767,6.698188037
7768,6.723447382
7769,6.555070377
7770,6.57529119
7771,8.452576292
7772,8.376675753
7773,6.56759403
7774,6.912541773
7775,8.394036077
7776,6.56114585
7777,8.476497037
7778,8.357391969
7779,8.97475854
7780,8.476960409
7781,8.461208297
7782,8.423518019
7783,8.423849058
7784,8.426264256
7785,6.575151832
7786,8.107729087
7787,6.724617
7788,8.486786045
7789,6.584715923
7790,6.750751185
7791,8.217585437
7792,6.586317215
7793,8.410311385
7794,6.58864565
7795,8.492996518
7796,8.410924674
7797,8.493169872
7798,6.586686017
7799,6.483935703
7800,7.974776121
7801,8.376159642
7802,6.579655404
7803,9.40300514
7804,7.979789825
7805,8.421205206
7806,8.507938474
7807,8.370869073
7808,8.491287331
7809,8.45340039
7810,8.491367607
7811,8.47615625
7812,6.768554271
7813,6.604279234
7814,8.412960066
7815,6.647611445
7816,7.990553713
7817,6.633738522
7818,6.575810042
7819,6.650981082
7820,6.622548786
7821,6.634021959
7822,8.516680078
7823,9.055489787
7824,8.550481644
7825,8.404218901
7826,6.635004757
7827,6.636106914
7828,6.777850894
7829,6.851561486
7830,6.802674604
7831,6.637603858
7832,6.851902996
7833,6.63786612
7834,6.903501806
7835,6.636754813
7836,6.804057903
7837,8.022890349
7838,6.639923602
7839,8.023411946
7840,8.524997713
7841,8.456993624
7842,8.518382491
7843,8.485017085
7844,9.067050987
7845,8.557060765
7846,6.591422687
7847,8.536899618
7848,8.524183898
7849,6.817952186
7850,7.706797733
7851,6.653198208
7852,8.560735577
7853,6.826529489
7854,6.660692628
7855,8.499878953
7856,6.54138167
7857,8.473139274
7858,8.05303916
7859,8.578743371
7860,8.539728856
7861,8.54947844
7862,8.310260725
7863,9.110594381
7864,6.694858724
7865,8.504067532
7866,8.466569008
7867,8.588420136
7868,8.60145993
7869,9.137258076
7870,9.135355062
7871,6.892173541
7872,6.714792118
7873,9.656914767
7874,6.906978816
7875,8.09952939
7876,7.088722913
7877,7.088808825
7878,6.741565616
7879,7.012639728
7880,6.733039232
7881,8.130302619
7882,6.866578982
7883,6.914061741
7884,7.011374789
